seg_id,time_to_failure
seg_00030f,4.138666430505627
seg_0012b5,4.938864830411032
seg_00184e,5.764936326462262
seg_003339,8.405575528608638
seg_0042cc,7.017549003891531
seg_004314,2.428169246751341
seg_004cd2,7.478090972982962
seg_004ee5,3.5016842195632734
seg_004f1f,4.621267081205734
seg_00648a,2.624730148419761
seg_006e4a,2.798072084353395
seg_007a37,4.6117219154813585
seg_00a37e,4.017096790558953
seg_00be11,3.071879936162207
seg_00c35b,7.755301829676706
seg_00cc91,4.083879473477217
seg_00e5f7,5.892939439997842
seg_00f3b9,3.1567196183314503
seg_010eab,6.664268087452252
seg_0125d9,4.671472261124176
seg_0144cb,5.063643237280936
seg_0165c6,9.265541667788439
seg_016913,3.4784469310843797
seg_016cdb,4.617160827199475
seg_017314,6.56240997718326
seg_01a8dc,4.665756414657773
seg_01c775,8.443151396369997
seg_01ecb0,3.85019059140558
seg_02042f,2.8159415969378006
seg_025e78,5.1111203116555
seg_032822,3.9924177456899534
seg_0339ca,4.680527456063223
seg_037461,3.799161240439765
seg_038879,7.849521402223151
seg_03d386,2.3331779310486023
seg_03d63e,4.389013666175234
seg_03d680,8.522781224764252
seg_03f380,3.591243058539279
seg_0445d7,6.032555062579838
seg_046c28,2.020479239216806
seg_0488a1,7.123201493552114
seg_049957,9.04638008102395
seg_04a696,7.871905031916159
seg_04ae38,4.323442724773009
seg_04b87a,8.120901305209195
seg_04cceb,7.757059524300447
seg_04ee93,7.769184202214331
seg_04fd93,6.497776280776493
seg_0536c9,4.164911913651796
seg_055127,5.660905830104073
seg_05a1b0,4.281659846480295
seg_05a4ad,7.2733651033558
seg_05b66a,8.790088837516267
seg_05bef4,2.4311937615996158
seg_05e0d7,3.6893062234458767
seg_05f126,8.237534711682745
seg_05f9d6,6.657611742929773
seg_060ce4,2.4790463572070367
seg_061a33,8.004466733411686
seg_0620e6,6.614024352184196
seg_063865,6.111378569206728
seg_065588,3.3895353604592344
seg_06893f,2.645413743258427
seg_06b8c9,5.108214223271712
seg_06bbc5,3.3164550315543586
seg_06d4a2,3.7811290337267818
seg_06d7ba,3.1172547614505794
seg_070bb0,2.053062568591969
seg_071067,3.0753599886222176
seg_073696,9.528795126794789
seg_075340,4.426745032786078
seg_075f77,2.7552765672106503
seg_0775a7,3.45811002699361
seg_077b7e,4.827210374836082
seg_079e34,4.276620194525403
seg_07c815,4.1805531772319995
seg_07cd72,5.347933639619829
seg_07f37c,3.574477024138206
seg_07f8df,4.432444089722363
seg_07fc6d,7.6564160260025425
seg_086a61,8.774726120368058
seg_0870ab,4.857574100752353
seg_0879a8,8.255324754499101
seg_08b136,7.968221872653746
seg_08f441,3.907100924426574
seg_08fd5b,4.394569557926987
seg_091c9d,9.098887971802705
seg_093a0a,7.237790972019986
seg_0968f1,6.672857957881964
seg_0981f3,2.341265921924373
seg_09dd59,7.207075684134594
seg_09ed4e,9.375054493107204
seg_09f0ff,4.435693992239261
seg_0a0fbb,10.426080195079292
seg_0a1bd0,5.520190259759861
seg_0a42ba,9.362069424106878
seg_0a45a1,3.4268927445009667
seg_0a97c4,5.547613440425567
seg_0aa0fb,7.102991502870345
seg_0b07c7,5.900078570187453
seg_0b082e,8.686530976574135
seg_0b32f7,3.271671782176688
seg_0b3b94,5.342546610281229
seg_0b48c4,3.654044012284525
seg_0b4b24,3.5856501900322253
seg_0b54ac,3.2860650485447116
seg_0b76f5,9.191534537278542
seg_0b9ad8,7.735442123326508
seg_0b9ba3,8.864592116605047
seg_0ba210,9.568776237770917
seg_0ba585,4.50904777272838
seg_0bb5fd,5.467493586436049
seg_0bc877,2.3680670715959162
seg_0be6ee,2.4882702855856387
seg_0c12cc,7.743154431440895
seg_0c1d3a,4.129945917209543
seg_0c247b,7.014724010808585
seg_0c3943,3.2326043330496126
seg_0c4e31,2.2868024918132757
seg_0c74cf,2.8559249511249085
seg_0c8502,9.025614827158462
seg_0c89ce,6.374587836175622
seg_0c9aa8,9.070239891976058
seg_0cb81b,2.6480810344145027
seg_0cca14,4.358714216249048
seg_0cdcc8,2.1816656348350723
seg_0cf651,3.141245214837639
seg_0d0250,3.559713051540024
seg_0d04b9,5.071786306007262
seg_0d13a7,3.9001512658882724
seg_0d434c,9.426889245035017
seg_0d540e,2.9188067637546737
seg_0d663a,7.873649205223579
seg_0d6d68,4.7703333716747665
seg_0d762e,6.704781477982643
seg_0d833c,7.051322991956385
seg_0dae4b,3.558494891034743
seg_0dc38f,2.3933450359050386
seg_0dcc40,6.413325129905561
seg_0df469,3.9605286397553168
seg_0df75c,9.533838455746642
seg_0dfe8c,4.491076637966905
seg_0e1370,2.0652452440562645
seg_0e1fbe,5.105469737620898
seg_0e3739,4.7305225651245655
seg_0e3d44,2.9673123684692086
seg_0e3ed2,2.3122439025190187
seg_0e4833,9.728046832080665
seg_0e7cc5,6.642084764380983
seg_0e8b79,8.958399695573133
seg_0e9987,4.495973474688834
seg_0e9bb3,6.3911989627155394
seg_0eb333,2.25646406885712
seg_0ebfd9,5.8897745639244805
seg_0f565c,4.518514738507015
seg_0f74a3,6.747484423679535
seg_0f8961,9.477400296012076
seg_0fc67a,8.957567960554439
seg_0fca83,3.273664689379121
seg_0fd3ff,2.7792553381440173
seg_1010ad,7.499624059602756
seg_103b32,4.527074656797576
seg_105cd9,3.362129655148845
seg_1084af,6.161080126046002
seg_10a595,4.057723987077426
seg_10c09d,9.389446885603196
seg_10f3a6,3.2955131227822867
seg_112b81,6.632007571508049
seg_1144bc,9.64963550677136
seg_114b79,5.028621044823192
seg_115617,3.1994549283935982
seg_115a92,3.6112089361234534
seg_11647f,3.249434553346886
seg_117278,4.72344277765805
seg_117ff4,4.249043203042743
seg_11860f,5.076862464577596
seg_1201e8,4.53336871679946
seg_121446,7.796753347348004
seg_121cba,3.1897656610563856
seg_122ba9,4.234835739616524
seg_123dd4,8.261537218296965
seg_12ac20,9.464916385131104
seg_12b9ba,6.749885993182883
seg_12ee6e,4.562462676196928
seg_130e17,2.4898089652821667
seg_13468a,5.062899082258935
seg_136285,5.605274415420522
seg_136695,8.092592646334749
seg_137f8a,8.122042903485681
seg_138807,5.494393526961989
seg_13c2f0,4.761396311772673
seg_13e25f,6.853413695260716
seg_140bc5,3.2457387741913393
seg_141f34,8.867964207958066
seg_146926,9.774784697746481
seg_148698,7.995365133458752
seg_14ad27,2.11234582895408
seg_14c054,8.079666470655509
seg_14c371,8.059071656204258
seg_14c435,3.6073697614617743
seg_14c89d,5.449827413994785
seg_14c8ce,6.716753646512227
seg_14d1d3,5.26752288156504
