seg_id,time_to_failure
seg_00030f,4.267259972785196
seg_0012b5,5.029523794210354
seg_00184e,6.569277296428465
seg_003339,8.94060989268316
seg_0042cc,7.367290387128358
seg_004314,2.1782489804411265
seg_004cd2,7.894735330907674
seg_004ee5,3.6564396719308183
seg_004f1f,5.493686746478945
seg_00648a,1.986875139576534
seg_006e4a,2.5634705373582505
seg_007a37,4.598146338640917
seg_00a37e,4.041919435572902
seg_00be11,3.3743124609811788
seg_00c35b,8.550908012337697
seg_00cc91,4.268284921341747
seg_00e5f7,6.6299102692525125
seg_00f3b9,3.2380975894796578
seg_010eab,7.0115471860701915
seg_0125d9,5.030456987331263
seg_0144cb,5.010394038861468
seg_0165c6,9.032539170164913
seg_016913,3.6416275464806143
seg_016cdb,5.410991899458767
seg_017314,6.655207491813971
seg_01a8dc,4.605570862334067
seg_01c775,8.274760596349974
seg_01ecb0,3.8767205992102447
seg_02042f,3.1590487181929316
seg_025e78,5.777348026291739
seg_032822,3.958385766172303
seg_0339ca,5.107132569740968
seg_037461,4.20847488152655
seg_038879,7.989023143006054
seg_03d386,2.3060098868520056
seg_03d63e,4.26273556338114
seg_03d680,8.538386444378595
seg_03f380,3.879703355670584
seg_0445d7,6.592944915008326
seg_046c28,2.2566728569013588
seg_0488a1,6.954133366382415
seg_049957,8.843906147913724
seg_04a696,8.074025824556625
seg_04ae38,4.035182483765867
seg_04b87a,8.06856615117111
seg_04cceb,8.049739070839141
seg_04ee93,7.993523930760285
seg_04fd93,7.028953190376828
seg_0536c9,4.234787431039959
seg_055127,6.564710883771238
seg_05a1b0,3.941240431613867
seg_05a4ad,7.6058912699641
seg_05b66a,9.486332952420884
seg_05bef4,2.372559515815666
seg_05e0d7,4.306465202643189
seg_05f126,8.606297558621808
seg_05f9d6,6.666879637434832
seg_060ce4,2.658932816702336
seg_061a33,8.098016014046824
seg_0620e6,6.596427395652329
seg_063865,6.153319708246536
seg_065588,3.856932584858052
seg_06893f,2.7285844122660534
seg_06b8c9,5.374440405375069
seg_06bbc5,3.8560858775658575
seg_06d4a2,4.616054100947572
seg_06d7ba,3.3878682929667123
seg_070bb0,2.150246552327616
seg_071067,3.30188051901372
seg_073696,10.053026900484761
seg_075340,4.7255290436822275
seg_075f77,2.863031662365848
seg_0775a7,3.271466802180419
seg_077b7e,5.002437792018401
seg_079e34,4.816111358626974
seg_07c815,4.398993364326269
seg_07cd72,5.62978439978018
seg_07f37c,3.991334515667268
seg_07f8df,4.6454380420690065
seg_07fc6d,7.685772964572138
seg_086a61,8.56290255447701
seg_0870ab,5.515879953776247
seg_0879a8,8.426389157005946
seg_08b136,8.099234742296934
seg_08f441,4.432566243431225
seg_08fd5b,4.161763724997087
seg_091c9d,8.424327486398779
seg_093a0a,7.143944555589658
seg_0968f1,6.565884685337946
seg_0981f3,2.0274093170613785
seg_09dd59,7.258013519888111
seg_09ed4e,9.156920949764793
seg_09f0ff,4.1939390767647104
seg_0a0fbb,9.802278123589131
seg_0a1bd0,5.989464698032553
seg_0a42ba,8.839864910617717
seg_0a45a1,3.87860723711925
seg_0a97c4,6.128352269099205
seg_0aa0fb,7.18590011303494
seg_0b07c7,5.972294612073293
seg_0b082e,8.37623950142699
seg_0b32f7,3.8541523687315724
seg_0b3b94,5.230554294973064
seg_0b48c4,3.954085614366239
seg_0b4b24,3.6209315850252617
seg_0b54ac,3.5728748649135484
seg_0b76f5,9.140287984049518
seg_0b9ad8,8.044186326630236
seg_0b9ba3,8.89454638926641
seg_0ba210,9.850506781736135
seg_0ba585,4.108286213936274
seg_0bb5fd,5.774286423909094
seg_0bc877,2.0458841166353365
seg_0be6ee,2.4991251647717334
seg_0c12cc,7.52932146342267
seg_0c1d3a,4.3178526047522805
seg_0c247b,7.217763366922251
seg_0c3943,3.2281502397058857
seg_0c4e31,2.4068102846326993
seg_0c74cf,3.3948156399379186
seg_0c8502,8.563390559703375
seg_0c89ce,6.768487864473738
seg_0c9aa8,8.974263994125625
seg_0cb81b,2.917113397998711
seg_0cca14,4.236910057268842
seg_0cdcc8,2.233846260631295
seg_0cf651,2.8235920012654434
seg_0d0250,4.197410799441171
seg_0d04b9,5.3643375538686735
seg_0d13a7,4.3495476056416695
seg_0d434c,9.294589670927092
seg_0d540e,3.78604957772066
seg_0d663a,8.356964859313424
seg_0d6d68,4.413450357722733
seg_0d762e,6.66451606061126
seg_0d833c,6.929619953498087
seg_0dae4b,4.167410729837016
seg_0dc38f,2.6933242421431327
seg_0dcc40,6.684062416962112
seg_0df469,4.431901457005023
seg_0df75c,9.147546069452508
seg_0dfe8c,5.212038261410082
seg_0e1370,2.36053438722701
seg_0e1fbe,5.653791288477541
seg_0e3739,5.5942437732055055
seg_0e3d44,3.459818097570198
seg_0e3ed2,2.465474072854635
seg_0e4833,9.661688882078739
seg_0e7cc5,6.938078394199168
seg_0e8b79,9.039273198061121
seg_0e9987,4.788510498242162
seg_0e9bb3,5.944722530609682
seg_0eb333,2.0757260620364013
seg_0ebfd9,6.128383859970464
seg_0f565c,4.732246231546644
seg_0f74a3,5.935092321603503
seg_0f8961,9.04363247095691
seg_0fc67a,8.94386101275428
seg_0fca83,3.508626317421238
seg_0fd3ff,3.239677936396583
seg_1010ad,8.000618710649803
seg_103b32,5.012747872352291
seg_105cd9,3.875258440747873
seg_1084af,6.690828607911145
seg_10a595,4.274380196201531
seg_10c09d,8.978206958144437
seg_10f3a6,3.8516263646074327
seg_112b81,6.8838407376734505
seg_1144bc,9.869518167187037
seg_114b79,5.325888057555838
seg_115617,3.336496496990565
seg_115a92,4.418234525019338
seg_11647f,2.9718587919708375
seg_117278,5.325042406221117
seg_117ff4,3.918515075441242
seg_11860f,5.6263899210197845
seg_1201e8,4.659998292595452
seg_121446,8.095911616482104
seg_121cba,3.272445684453886
seg_122ba9,4.04522574034416
seg_123dd4,8.112790357726187
seg_12ac20,9.57534039949798
seg_12b9ba,6.666879637434832
seg_12ee6e,4.784043247341573
seg_130e17,2.4880634128199697
seg_13468a,4.579388534198413
seg_136285,6.460071035731997
seg_136695,7.9538153002743615
seg_137f8a,8.096436207517094
seg_138807,6.1443426095865
seg_13c2f0,4.318210131036665
seg_13e25f,6.768907953550098
seg_140bc5,3.933595748361094
seg_141f34,8.865482745219941
seg_146926,10.131721318712895
seg_148698,8.003725850439281
seg_14ad27,2.238421732966305
seg_14c054,8.44965993098901
seg_14c371,8.11654078109876
seg_14c435,3.733348839089428
seg_14c89d,6.081041122282227
seg_14c8ce,6.5511642823588305
seg_14d1d3,5.703360653454706
seg_14f5f0,8.14970603882056
seg_151368,8.457085402212273
seg_151d92,2.252454620927518
seg_153d6a,10.015563791780123
seg_154361,7.365758662706807
seg_1562cb,8.931299811184811
seg_158691,4.080668060339395
seg_158764,6.846134656305066
seg_15adff,4.200479914549198
seg_15bf25,8.400107080909658
seg_15c9f9,2.2427992744561465
seg_161aeb,7.9039776851643895
seg_161f5f,3.524351668989542
seg_162fc4,7.3332287707783
seg_16566c,5.267163958257724
seg_166f70,9.13959222915839
seg_168d1c,7.4547520196980175
seg_16a270,7.3023596595735665
seg_16c3a7,4.585130979437418
seg_17067e,4.714694181479932
seg_170684,7.977543053050036
seg_170a0c,8.815767744867966
seg_176542,6.840546865190637
seg_17799c,7.345693873982148
seg_179d90,7.575539672366263
seg_17adc0,4.386694910465898
seg_17d1ff,4.851277837708251
seg_17e596,8.015948800792636
seg_180481,4.470159228648009
seg_18096a,6.920353083100548
seg_1815fe,9.02288064882632
seg_1827c5,9.231922327709796
seg_184222,4.281768395806947
seg_185ad6,8.619272807218353
seg_18d1d0,3.9572111356677353
seg_18d307,2.1936852314832658
seg_18f633,1.9767091335986335
seg_18f853,5.39385224164246
seg_18fb65,2.90469613261753
seg_193404,9.944489608968757
seg_19515c,6.455393614403779
seg_195eda,6.343221551559478
seg_1969c8,7.998497917540919
seg_19b08e,4.076102347257992
seg_19b9dd,6.9711103490692725
seg_19e1ff,6.846385247251081
seg_19ec5c,9.498159129812866
seg_1a0e94,9.82278418780048
seg_1a0eca,6.060801143487473
seg_1a671a,4.208419689831543
seg_1a791c,5.469269730889325
seg_1a8e06,2.77205371585568
seg_1a8f0d,4.346179381895052
seg_1a8f2c,8.608145199076722
seg_1abcaf,2.5324176803232494
seg_1ac9e2,4.1934951026063345
seg_1ae362,7.860167049726913
seg_1afa29,2.6433177303001214
seg_1b08a4,5.571226581429009
seg_1b1ad8,4.907110832567753
seg_1b2298,8.123858905992396
seg_1b78af,4.263924648901663
seg_1baf33,4.44559047280781
seg_1bd38e,8.160323432273385
seg_1bf7b3,3.2474050653578423
seg_1c401b,6.953282409547572
seg_1c4c5b,4.988916557024917
seg_1c4e72,5.931050464710897
seg_1c849d,5.1018220551334075
seg_1c904f,2.6944868575332888
seg_1c929e,3.978165566673489
seg_1cb942,9.658727902177791
seg_1cd352,6.150193075737875
seg_1cf1b5,3.9215616156791624
seg_1d044c,4.92518116749721
seg_1d11e5,4.034311409208698
seg_1d596d,4.192551022174558
seg_1d980f,4.369447876672028
seg_1da819,3.3177142931846957
seg_1db443,6.7192517565130006
seg_1db8e8,8.635453911677894
seg_1dec9c,9.76296864385789
seg_1e0523,3.5703296866871796
seg_1e0b82,8.357661673415341
seg_1e572b,7.926700397597683
seg_1e617a,4.034675123051285
seg_1e61d6,2.750614537538687
seg_1e677e,5.787589021332749
seg_1eae76,5.83317689959536
seg_1ebe6b,4.076460301663064
seg_1ece48,3.7282492803890763
seg_1eeb8f,3.284778122131054
seg_1ef708,2.315899209683763
seg_1f1e60,7.50580910732994
seg_1f3d44,7.294689334107593
seg_1f3ede,4.140284608681147
seg_1f5240,3.978851040413711
seg_1f7cf8,2.5846993451772713
seg_1f9aed,5.9607084870010905
seg_1fa983,3.0205182937201327
seg_1fc7ab,6.6830135423821675
seg_1fe311,8.916851418490097
seg_2005a7,5.381066491329049
seg_2018c8,9.59605539802377
seg_204dc6,2.953956619039273
seg_208ba5,3.057268759796727
seg_2099f4,5.847659806656144
seg_20a990,4.703907552806264
seg_20b8d0,6.376344225160585
seg_20cbac,4.386355361997689
seg_20cc25,2.5110254928743387
seg_20d9de,9.144321754620574
seg_20e9ad,4.086709871269112
seg_210388,6.027540395557546
seg_211299,6.812421906939006
seg_211486,8.855927000591354
seg_214492,4.059198156043944
seg_217eed,3.6019951998151405
seg_218049,4.109516537051288
seg_21eebb,5.637449469337597
seg_21faa9,9.756804160223092
seg_222c5f,2.024173191621183
seg_225320,9.764891952977628
seg_226e60,7.9543501065571025
seg_229eda,6.974142032588927
seg_22e509,4.117568027968731
seg_2313d1,6.018829985093537
seg_232559,8.343106616268965
seg_23323e,3.620018099812679
seg_2367fb,7.174714453487186
seg_238242,8.096642904733965
seg_2383c2,6.312382315377131
seg_2396a2,2.550518876450811
seg_23b123,9.292708263634115
seg_23bdf9,6.410483103385685
seg_23c947,2.242861153139752
seg_23efb0,5.149706762280886
seg_23f823,4.459033341973177
