seg_id,time_to_failure
seg_00030f,2.4368475096945645
seg_0012b5,5.318337582327911
seg_00184e,5.147572349951849
seg_003339,9.80327382741857
seg_0042cc,6.715697408872677
seg_004314,1.3117797215466453
seg_004cd2,9.047633038053267
seg_004ee5,5.007958720641875
seg_004f1f,4.992675703841485
seg_00648a,2.1320251286219785
seg_006e4a,2.158758277791719
seg_007a37,4.85785661646222
seg_00a37e,2.9092530998978647
seg_00be11,1.640773261910806
seg_00c35b,8.143445688435985
seg_00cc91,4.865909112924146
seg_00e5f7,5.66302313267073
seg_00f3b9,2.4706689107180067
seg_010eab,7.4233290834959575
seg_0125d9,4.237962277749977
seg_0144cb,6.558166280421972
seg_0165c6,9.53092564993517
seg_016913,4.1991262783277765
seg_016cdb,5.444905675217467
seg_017314,6.15720402185467
seg_01a8dc,3.513792367693952
seg_01c775,7.42569800123498
seg_01ecb0,3.286992669114727
seg_02042f,2.0798307970129715
seg_025e78,5.215375748959957
seg_032822,5.188430910079615
seg_0339ca,6.285262748162938
seg_037461,4.040117690835257
seg_038879,6.330344153270528
seg_03d386,1.4405695742736726
seg_03d63e,5.175735808434899
seg_03d680,9.299686845393229
seg_03f380,1.6292249457302206
seg_0445d7,5.386258325646599
seg_046c28,2.5035352243081093
seg_0488a1,5.825895790879031
seg_049957,8.57541166740375
seg_04a696,7.915512686644513
seg_04ae38,3.865738569929829
seg_04b87a,9.091675933203863
seg_04cceb,8.390444763157143
seg_04ee93,7.175578804779309
seg_04fd93,5.929123434399583
seg_0536c9,4.231249306329493
seg_055127,6.478059139892582
seg_05a1b0,2.9877964528032863
seg_05a4ad,5.17912004933122
seg_05b66a,8.663740111884715
seg_05bef4,2.3010096512966585
seg_05e0d7,4.89542346653891
seg_05f126,10.141241893209394
seg_05f9d6,7.164403988691049
seg_060ce4,1.6474819934831544
seg_061a33,8.942164446763957
seg_0620e6,6.51420311626764
seg_063865,6.643509781501723
seg_065588,3.8801835269919707
seg_06893f,1.9697328815791137
seg_06b8c9,4.479218419189988
seg_06bbc5,2.915794964405973
seg_06d4a2,3.188629801827517
seg_06d7ba,2.471471844653274
seg_070bb0,1.474680863916035
seg_071067,2.068849769683607
seg_073696,10.214409057638978
seg_075340,5.253747401642397
seg_075f77,2.1872554445196783
seg_0775a7,3.5856215280999777
seg_077b7e,4.556023074705843
seg_079e34,4.172884940879203
seg_07c815,4.274580761983907
seg_07cd72,4.483087618548268
seg_07f37c,3.581722408093742
seg_07f8df,4.840830548656504
seg_07fc6d,8.35404827473143
seg_086a61,11.53402879643993
seg_0870ab,5.84295227820603
seg_0879a8,8.020140638706675
seg_08b136,7.366771602863196
seg_08f441,4.450260594599593
seg_08fd5b,3.329140697427647
seg_091c9d,9.440722154429078
seg_093a0a,7.920307622119116
seg_0968f1,9.752161330003446
seg_0981f3,1.3150401588485578
seg_09dd59,5.987860198764861
seg_09ed4e,8.881959815971744
seg_09f0ff,3.631720094809316
seg_0a0fbb,9.735012799434617
seg_0a1bd0,4.803002252538647
seg_0a42ba,8.951045835085973
seg_0a45a1,2.1279280587664404
seg_0a97c4,6.4638554811445035
seg_0aa0fb,7.325731683854417
seg_0b07c7,4.350162832520778
seg_0b082e,9.460410216943227
seg_0b32f7,3.4595462629121814
seg_0b3b94,4.792619969695602
seg_0b48c4,2.659172881509221
seg_0b4b24,3.1701785082858236
seg_0b54ac,3.314942018616148
seg_0b76f5,9.625822239729974
seg_0b9ad8,7.338042344231553
seg_0b9ba3,8.715199838984347
seg_0ba210,10.918226296142212
seg_0ba585,4.137205117829251
seg_0bb5fd,5.842925246398283
seg_0bc877,1.2445776923459106
seg_0be6ee,1.694589344065514
seg_0c12cc,7.438173384349147
seg_0c1d3a,2.8685950677343497
seg_0c247b,5.9872474732865495
seg_0c3943,3.293199492247709
seg_0c4e31,2.423514986486805
seg_0c74cf,2.495722498250143
seg_0c8502,11.739038470126797
seg_0c89ce,6.103642259329843
seg_0c9aa8,9.910196695507192
seg_0cb81b,2.339706686347313
seg_0cca14,5.326055509896525
seg_0cdcc8,2.4701694410979487
seg_0cf651,2.0226150256382085
seg_0d0250,3.777795643743434
seg_0d04b9,5.560467143433482
seg_0d13a7,4.952838547450028
seg_0d434c,11.531962706719458
seg_0d540e,2.586140426359907
seg_0d663a,8.478368572430645
seg_0d6d68,6.358782787042867
seg_0d762e,7.714427719352932
seg_0d833c,7.40822375133123
seg_0dae4b,3.30226776092303
seg_0dc38f,2.165071087392323
seg_0dcc40,6.098582555019732
seg_0df469,3.929793190131113
seg_0df75c,9.378932400996495
seg_0dfe8c,5.274699254543373
seg_0e1370,2.2827034089605034
seg_0e1fbe,4.802709484109232
seg_0e3739,5.840793178360639
seg_0e3d44,1.088185761378122
seg_0e3ed2,1.9271424752869393
seg_0e4833,10.028195557985475
seg_0e7cc5,6.340392723742184
seg_0e8b79,8.727610675093274
seg_0e9987,4.9388150114247535
seg_0e9bb3,4.407598986758524
seg_0eb333,2.0895306084858816
seg_0ebfd9,5.065201705312949
seg_0f565c,3.8912803922542594
seg_0f74a3,6.023364055204399
seg_0f8961,10.755885066227302
seg_0fc67a,10.624713231948885
seg_0fca83,3.056801011044945
seg_0fd3ff,3.395683226796632
seg_1010ad,8.994905199676088
seg_103b32,3.3775154439931496
seg_105cd9,1.840261420507511
seg_1084af,5.0667564846382565
seg_10a595,3.3472761908079973
seg_10c09d,9.418820529478444
seg_10f3a6,3.8122518904500566
seg_112b81,6.114466405509984
seg_1144bc,12.714454631984006
seg_114b79,4.968195728016849
seg_115617,4.179923991166254
seg_115a92,3.7415402306486043
seg_11647f,3.1903263194166813
seg_117278,4.836481580780765
seg_117ff4,4.015543311952991
seg_11860f,5.231890884394647
seg_1201e8,3.9100305085232208
seg_121446,7.450797622354332
seg_121cba,3.4178433536230726
seg_122ba9,4.465784916111966
seg_123dd4,8.325227797758782
seg_12ac20,10.41462168832768
seg_12b9ba,5.540067417134276
seg_12ee6e,4.988067597271595
seg_130e17,2.5528107470640067
seg_13468a,5.910978059023489
seg_136285,6.101500522594802
seg_136695,7.548178980112721
seg_137f8a,7.276933296662503
seg_138807,5.13984228401979
seg_13c2f0,6.057062804950647
seg_13e25f,7.6143257794052825
seg_140bc5,3.992551640799866
seg_141f34,11.162724552153042
seg_146926,11.79381769061066
seg_148698,7.96369802996387
seg_14ad27,2.101689789311058
seg_14c054,8.026531384697204
seg_14c371,9.142652966057119
seg_14c435,1.5216523647076883
seg_14c89d,5.572283846448125
seg_14c8ce,6.770909980208171
seg_14d1d3,5.201750502770085
seg_14f5f0,8.262660062533916
seg_151368,7.109876587861197
seg_151d92,1.8790366141750383
seg_153d6a,14.11321669666512
seg_154361,7.918579869131077
seg_1562cb,9.984086062747291
seg_158691,2.7736809022691205
seg_158764,6.233806646601499
seg_15adff,3.20410489425002
seg_15bf25,7.806974002173604
seg_15c9f9,2.6555495569900813
seg_161aeb,7.037757134155379
seg_161f5f,1.6097863976849909
seg_162fc4,6.995617240476156
seg_16566c,2.3980180604169163
seg_166f70,8.567073730878587
seg_168d1c,7.301596775711744
seg_16a270,8.355860939967476
seg_16c3a7,4.897378687479545
seg_17067e,3.826602258242224
seg_170684,6.610818604516862
seg_170a0c,13.454060781283749
seg_176542,6.258769650564989
seg_17799c,6.734497777301533
seg_179d90,6.910175303354356
seg_17adc0,3.4664891035921754
seg_17d1ff,5.329039567912742
seg_17e596,8.433336637873515
seg_180481,4.469877308124376
seg_18096a,7.354586089513032
seg_1815fe,9.922626798373631
seg_1827c5,8.995870489545222
seg_184222,3.4659917422628497
seg_185ad6,8.467708087756716
seg_18d1d0,3.7857573831261675
seg_18d307,2.0726180424140237
seg_18f633,2.1737378214924434
seg_18f853,5.161448839674369
seg_18fb65,2.2461636361945123
seg_193404,10.370479208341203
seg_19515c,5.237102003415714
seg_195eda,5.3898302988998354
seg_1969c8,7.788755960578942
seg_19b08e,4.311460836295282
seg_19b9dd,5.602145254948186
seg_19e1ff,7.370940880904675
seg_19ec5c,10.259904752722173
seg_1a0e94,8.599604844554108
seg_1a0eca,5.330845593331799
seg_1a671a,4.870071274799352
seg_1a791c,4.839501568613514
seg_1a8e06,3.2262147894053212
seg_1a8f0d,5.216183376594768
seg_1a8f2c,7.872680794581936
seg_1abcaf,1.8356732385792156
seg_1ac9e2,4.246443229447084
seg_1ae362,7.418913271883616
seg_1afa29,1.92896056000817
seg_1b08a4,6.942048170814781
seg_1b1ad8,5.056288980339173
seg_1b2298,8.504640148746546
seg_1b78af,3.571365156808838
seg_1baf33,4.529017197205235
seg_1bd38e,8.897154696113398
seg_1bf7b3,2.885877619493556
seg_1c401b,7.53051029558228
seg_1c4c5b,4.465612614068357
seg_1c4e72,5.9078877726180625
seg_1c849d,5.718340853597783
seg_1c904f,2.2837591849245653
seg_1c929e,4.438986237322024
seg_1cb942,12.442869949035913
seg_1cd352,4.928199449649776
seg_1cf1b5,4.719130593963712
seg_1d044c,3.0025201955126932
seg_1d11e5,4.274675829322382
seg_1d596d,4.842956484487194
seg_1d980f,3.3187306758292836
seg_1da819,4.288694163160187
seg_1db443,6.100940070394847
seg_1db8e8,10.739446307163211
seg_1dec9c,8.945462232731199
seg_1e0523,3.438033926032142
seg_1e0b82,7.688145647833812
seg_1e572b,9.003003576718594
seg_1e617a,1.974333677502159
seg_1e61d6,2.2879490540220444
seg_1e677e,5.879898274929156
seg_1eae76,6.007321841434634
seg_1ebe6b,4.011187176403212
seg_1ece48,1.9960300501743973
seg_1eeb8f,3.5164997525070247
seg_1ef708,2.096886444002462
seg_1f1e60,9.13759994755352
seg_1f3d44,7.192192800348425
seg_1f3ede,1.827772672412061
seg_1f5240,3.7812211209087194
seg_1f7cf8,2.5065169697922216
seg_1f9aed,6.224282495935279
seg_1fa983,2.0824653988987847
seg_1fc7ab,5.255044597872188
seg_1fe311,13.082244191811332
seg_2005a7,6.553691981626889
seg_2018c8,9.365098109955989
seg_204dc6,2.3129439818292554
seg_208ba5,3.1795996243589912
seg_2099f4,5.504939485487341
seg_20a990,2.872915219005108
seg_20b8d0,5.155452294269264
seg_20cbac,3.618297571728283
seg_20cc25,1.7848144031202537
seg_20d9de,10.244375956333908
seg_20e9ad,4.7449265073006925
seg_210388,5.319898180431221
seg_211299,6.814663714280823
seg_211486,10.57190417438444
seg_214492,1.7626042313655375
seg_217eed,3.96062792706615
seg_218049,3.1607852557599587
seg_21eebb,4.5342577551305
seg_21faa9,10.65597292727955
seg_222c5f,1.1565854063005077
seg_225320,10.098289646196951
seg_226e60,7.3486575755578425
seg_229eda,5.69973658966328
seg_22e509,3.5872694965793244
seg_2313d1,5.264403512056856
seg_232559,9.086779975383081
seg_23323e,4.03311062197937
seg_2367fb,8.339259689155028
seg_238242,9.369711140776655
seg_2383c2,5.270072086133416
seg_2396a2,1.8021282389265025
seg_23b123,10.686561223149898
seg_23bdf9,6.756413197294921
seg_23c947,1.0463247881161237
seg_23efb0,4.479698558219764
seg_23f823,2.75864220547395
seg_23fe27,7.201626940034157
seg_241266,1.5426670869126042
seg_24157a,6.368084249892218
seg_24458d,4.934250379327159
seg_2465ce,7.227915133478826
seg_247262,5.290097483517604
seg_24ba8d,5.647498962339512
seg_24c078,0.3447799997468678
seg_24c1c9,4.89076729355113
seg_24e071,3.645860894795578
seg_24f338,0.3536544031076005
seg_257b8a,7.159860128647279
seg_2597af,4.832138149711568
seg_259c63,5.431806062384851
seg_259d65,4.603690608609634
seg_259dd3,7.839020511123181
seg_25aa9f,11.740733179669338
seg_25ab3f,3.222777202083887
seg_25b38a,8.301913511415183
seg_25c8dc,8.161091426979533
seg_25cca7,6.237826005646832
seg_25e76d,2.965880620600706
seg_26049e,9.283358571884708
seg_263deb,5.6648479531152365
seg_263fb3,2.967357370103264
seg_2642d0,4.53556292160971
seg_2642d4,6.198683745308858
seg_264c7d,7.194184748959719
seg_266805,4.826168118193413
seg_266c6e,5.110176698499856
seg_266d4e,5.30691092104413
seg_268249,8.178436233215269
seg_268625,1.1945649767258373
seg_268956,4.874545238042435
seg_26a2a0,0.2905225377691181
seg_26cba3,1.7534383959241495
seg_26edaa,9.994883385690354
seg_2700bd,4.057443206028722
seg_272a47,1.5421227068222834
seg_274a1a,6.077110170622222
seg_2774c4,9.718889029394415
seg_279725,8.28226374986051
seg_27a282,6.588862044239943
seg_27b7c8,7.414816402825977
seg_27db4d,6.323403932954261
seg_27de37,7.405548046201045
seg_27f532,8.737939091054704
seg_27ff17,5.198241489303541
seg_280863,0.15837515965476995
seg_280e3b,2.2921330477457333
seg_284223,7.1698645620472234
seg_284923,8.905271123994021
seg_287e60,2.3244907930930596
seg_287fef,2.1236380193850892
seg_288001,2.68060993144785
seg_2883ec,7.824938874848999
seg_289d99,1.9522024322420521
seg_28fc32,7.09802935297696
seg_29022f,2.657286091730248
seg_2916e3,7.908920919880529
seg_293dbf,4.833977377832378
seg_293dc2,2.922378719598703
seg_29475f,4.07256652495073
seg_295b1c,7.990265332931154
seg_2977cd,6.13921401726742
seg_29a073,5.088910473290776
seg_29acb7,4.4193993972691485
seg_29c772,4.838852434256398
seg_29c906,4.597193508078647
seg_29d497,5.404087557870094
seg_29d4c6,10.509655043411943
seg_29e799,4.945706827757737
seg_2a0ace,10.248775805794674
seg_2a0afc,5.22132246668333
seg_2a0dc0,8.016380909045234
seg_2a2f1e,5.610850542186983
seg_2a4551,6.2215836992384315
seg_2a6343,8.342608757401342
seg_2a8351,2.7569278046693286
seg_2aa101,2.5372087973896553
seg_2abd33,2.5693093056560317
seg_2b2cb3,6.323499320735448
seg_2b372b,4.501860560301691
seg_2b4959,4.857674240413326
seg_2b6d52,8.76237266383016
seg_2ba79a,1.3578578031441908
seg_2bcbde,9.03176032839183
seg_2be983,9.705442884381432
seg_2bf5be,8.38688862501832
seg_2bf9dd,6.839459263334095
seg_2c3203,3.2522387405542643
seg_2c5e9f,7.59089210722351
seg_2c6011,6.512827738867611
seg_2c69e4,7.019684471431094
seg_2c762c,6.15686922695362
seg_2cac57,9.426269410033024
seg_2cadc0,7.302080811449002
seg_2cdbe3,4.660059455058229
seg_2d3828,7.094915810548559
seg_2d402d,1.8194079223043105
seg_2d427f,1.5137588961992834
seg_2d5544,3.405683596159895
seg_2d7cc4,4.099508229300613
seg_2d92f0,10.079487238389982
seg_2db7dc,3.9046173011729137
seg_2dc6ff,0.8295921768366383
seg_2dccec,3.5311502604558314
seg_2dcd3a,3.485492209867027
seg_2dcd84,6.060864482652187
seg_2dfb91,3.5968427490072488
seg_2e2372,7.299458268128308
seg_2e50fb,3.9165299901372124
seg_2e64af,6.243698931363883
seg_2e71dd,3.404362208393968
seg_2e88dd,7.739233508585642
seg_2e917f,5.1594939675607865
seg_2e9a47,7.549977927628083
seg_2ea616,4.977093238276803
seg_2eccb9,3.377578722858061
seg_2ece02,3.8762524939948433
seg_2ed79b,3.2890613011790264
seg_2eddf6,7.058814786212918
seg_2ee95c,9.28007289424263
seg_2efd5c,8.304672513751564
seg_2f1664,7.12969413569391
seg_2f4f14,4.037292848170114
seg_2f5695,4.607047861665239
seg_2f60db,8.121479115928185
seg_2f86cd,2.7354294402409662
seg_2f8e19,8.216681407674752
seg_2f8f6d,9.478166835210278
seg_2f9336,5.412202404240077
seg_2f9581,4.6233903112354255
seg_2fb672,10.384049462631106
seg_2fe382,6.111239437896404
seg_301c1e,6.417555115412301
seg_30207d,10.351705826268983
seg_304581,5.09840934517789
seg_304b87,3.567916089384812
