seg_id,time_to_failure
seg_00030f,4.319674616478973
seg_0012b5,4.872719400499686
seg_00184e,5.838132639553076
seg_003339,8.611796311394308
seg_0042cc,6.908256937096172
seg_004314,2.506685515975804
seg_004cd2,7.178563495163348
seg_004ee5,3.8642697597570868
seg_004f1f,4.800165485052145
seg_00648a,2.746718262147435
seg_006e4a,2.9671359390595295
seg_007a37,4.763129623103031
seg_00a37e,4.059141786178628
seg_00be11,3.1412847716421384
seg_00c35b,7.88091042005639
seg_00cc91,4.34316577662716
seg_00e5f7,5.744419961036751
seg_00f3b9,3.3681871923093705
seg_010eab,6.69374482459985
seg_0125d9,4.696390228960051
seg_0144cb,5.0743040819964955
seg_0165c6,9.103843136516463
seg_016913,3.528641698249493
seg_016cdb,4.688440586332105
seg_017314,6.7273230166968165
seg_01a8dc,4.713584836677361
seg_01c775,8.03156056267986
seg_01ecb0,4.1561460799635634
seg_02042f,2.9826122505156936
seg_025e78,5.247506903463018
seg_032822,3.924048658189156
seg_0339ca,4.577416991276467
seg_037461,3.8076547721848186
seg_038879,7.8238347028188
seg_03d386,2.2952686545082974
seg_03d63e,4.400102664340259
seg_03d680,8.290967127788598
seg_03f380,3.876189885438272
seg_0445d7,5.8284144855342745
seg_046c28,2.411992371017162
seg_0488a1,7.244493102430989
seg_049957,9.021907056145208
seg_04a696,7.716092677246857
seg_04ae38,4.384306283885898
seg_04b87a,8.066181188104045
seg_04cceb,7.513060718777795
seg_04ee93,7.643392542587125
seg_04fd93,6.434424877130782
seg_0536c9,4.084042889526773
seg_055127,5.6639913692895645
seg_05a1b0,4.37675156802381
seg_05a4ad,7.289628588435015
seg_05b66a,8.911812485947308
seg_05bef4,2.607308680076696
seg_05e0d7,3.9103434410481523
seg_05f126,8.196957433000273
seg_05f9d6,6.766637010614044
seg_060ce4,2.7591771549237385
seg_061a33,7.690831298987869
seg_0620e6,6.007719735566228
seg_063865,6.057537911248751
seg_065588,3.4610334407073258
seg_06893f,2.827460157749252
seg_06b8c9,5.148169346044048
seg_06bbc5,3.626155282845529
seg_06d4a2,3.9477381274359398
seg_06d7ba,3.045955263859737
seg_070bb0,2.218069620592463
seg_071067,3.109001872021787
seg_073696,9.307735583861177
seg_075340,4.5046538363599335
seg_075f77,2.9873412560271877
seg_0775a7,3.768167181183105
seg_077b7e,4.968961792690946
seg_079e34,4.264024263630332
seg_07c815,4.299650236676732
seg_07cd72,5.608505905412512
seg_07f37c,3.7569758785594205
seg_07f8df,4.563673602698442
seg_07fc6d,7.399506850511331
seg_086a61,8.60175548544968
seg_0870ab,4.806563209453989
seg_0879a8,8.219253250227554
seg_08b136,8.00739295209171
seg_08f441,4.090285340072892
seg_08fd5b,4.457986530244441
seg_091c9d,8.865161947655894
seg_093a0a,7.278586649456117
seg_0968f1,6.637632246707483
seg_0981f3,2.507098763366747
seg_09dd59,6.946124646021812
seg_09ed4e,9.260277922310511
seg_09f0ff,4.513918040008812
seg_0a0fbb,9.995040299691412
seg_0a1bd0,5.607443949789663
seg_0a42ba,9.196823207426144
seg_0a45a1,3.501043512589124
seg_0a97c4,5.475662655713887
seg_0aa0fb,7.118145288394345
seg_0b07c7,5.743057853121858
seg_0b082e,8.663643245291793
seg_0b32f7,3.590485328484859
seg_0b3b94,5.161515519892024
seg_0b48c4,3.77504826723857
seg_0b4b24,3.9413309370308807
seg_0b54ac,3.610769405623759
seg_0b76f5,9.177439877808633
seg_0b9ad8,7.767659815418222
seg_0b9ba3,8.82786132827552
seg_0ba210,9.76682646040252
seg_0ba585,4.424239170190275
seg_0bb5fd,5.327022249580494
seg_0bc877,2.6899708078010036
seg_0be6ee,2.7045978855629986
seg_0c12cc,7.695998258511792
seg_0c1d3a,4.1005014681181775
seg_0c247b,6.80402580735225
seg_0c3943,3.4669218625434577
seg_0c4e31,2.3480859946538537
seg_0c74cf,2.768837049410395
seg_0c8502,8.969037980295905
seg_0c89ce,6.3636876359584384
seg_0c9aa8,8.94930527876922
seg_0cb81b,2.7963280135252213
seg_0cca14,4.300151778761094
seg_0cdcc8,2.3700962200039455
seg_0cf651,3.0587178195213895
seg_0d0250,3.7657925468713125
seg_0d04b9,5.283403433378154
seg_0d13a7,4.147354601493158
seg_0d434c,9.27859191127369
seg_0d540e,3.0672338580128837
seg_0d663a,8.18099661494695
seg_0d6d68,4.909218479914409
seg_0d762e,6.639169915312965
seg_0d833c,7.059536643781848
seg_0dae4b,3.6773335465908707
seg_0dc38f,2.730460586639971
seg_0dcc40,6.383070978208307
seg_0df469,4.18194980648786
seg_0df75c,9.392573143149331
seg_0dfe8c,4.567089690046624
seg_0e1370,2.1995225998111825
seg_0e1fbe,5.030225046509613
seg_0e3739,4.775522594209444
seg_0e3d44,3.502060359844204
seg_0e3ed2,2.4638593731052443
seg_0e4833,9.564841106824856
seg_0e7cc5,6.542934883130938
seg_0e8b79,9.147484944894762
seg_0e9987,4.531767473713609
seg_0e9bb3,6.242389256152889
seg_0eb333,2.3172293560638324
seg_0ebfd9,5.787222616140537
seg_0f565c,4.409210754554779
seg_0f74a3,6.249775588519752
seg_0f8961,9.30446326090115
seg_0fc67a,8.91448889280709
seg_0fca83,3.3381525870647555
